0.250000000000 	 0.011570166179 
0.245000000000 	 0.011570166179 
0.235000000000 	 0.011568772535 
0.225000000000 	 0.011565521517 
0.215000000000 	 0.011560415103 
0.205000000000 	 0.011553456395 
0.195000000000 	 0.011544649628 
0.185000000000 	 0.011534000158 
0.175000000000 	 0.011521514470 
0.165000000000 	 0.011507200168 
0.155000000000 	 0.011491065980 
0.145000000000 	 0.011473121747 
0.135000000000 	 0.011453378427 
0.125000000000 	 0.011472021715 
0.115000000000 	 0.011488860295 
0.105000000000 	 0.011503883920 
0.095000000000 	 0.011517083459 
0.085000000000 	 0.011528450900 
0.075000000000 	 0.011537979351 
0.065000000000 	 0.011545663043 
0.055000000000 	 0.011551497334 
0.045000000000 	 0.011555478706 
0.035000000000 	 0.011557604768 
0.025000000000 	 0.011557874257 
0.015000000000 	 0.011556287040 
0.005000000000 	 0.011552844107 
