0.150000000000 	 0.827840840416 
0.145000000000 	 0.827840840416 
0.135000000000 	 0.827851438029 
0.125000000000 	 0.827876164522 
0.115000000000 	 0.827915016727 
0.105000000000 	 0.827967989645 
0.095000000000 	 0.828035076418 
0.085000000000 	 0.828116268289 
0.075000000000 	 0.828211554558 
0.065000000000 	 0.828320922520 
0.055000000000 	 0.828444357402 
0.045000000000 	 0.828581842285 
0.035000000000 	 0.828733358019 
0.025000000000 	 0.828898883130 
0.015000000000 	 0.829078393719 
0.005000000000 	 0.829271863352 
