0.150000000000 	 -28.063256493083 
0.145000000000 	 -28.063256493083 
0.135000000000 	 -28.062028573719 
0.125000000000 	 -28.059163303617 
0.115000000000 	 -28.054660391283 
0.105000000000 	 -28.048519378597 
0.095000000000 	 -28.040739640750 
0.085000000000 	 -28.031320386146 
0.075000000000 	 -28.020260656282 
0.065000000000 	 -28.007559325612 
0.055000000000 	 -27.993215101379 
0.045000000000 	 -27.977226523441 
0.035000000000 	 -27.959591964067 
0.025000000000 	 -27.940309627721 
0.015000000000 	 -27.919377550843 
0.005000000000 	 -27.896793601597 
